mbe_id,model,threshold,mean_variant_f1,sd_variant_f1,min_variant_f1,max_variant_f1,variant_f1_range
mbe_13,gemini-3.1-flash-lite,0.75,0.867796,0.0656126273754611,0.7652599999999999,0.99048,0.2252200000000001
mbe_13,gemini-3.1-flash-lite,0.8,0.8086779999999999,0.07224460330479132,0.7169800000000001,0.97142,0.2544399999999999
mbe_13,gemini-3.1-flash-lite,0.85,0.70619,0.0651351274062024,0.60328,0.79238,0.18909999999999993
mbe_13,gemini-3.1-flash-lite,0.9,0.6173460000000001,0.07340510430329607,0.50316,0.74736,0.24419999999999997
mbe_13,gpt-5-mini,0.7,0.6493260000000001,0.01687122217795081,0.61546,0.6697200000000001,0.054260000000000086
mbe_13,gpt-5-mini,0.75,0.642984,0.013166573164224975,0.61546,0.65434,0.038880000000000026
mbe_13,gpt-5-mini,0.8,0.6303,0.018599416956214306,0.59946,0.65434,0.05488000000000004
mbe_13,gpt-5-mini,0.85,0.54798,0.05403031494756751,0.43932000000000004,0.63446,0.19513999999999998
mbe_13,gpt-5-mini,0.9,0.42598,0.031703720076146705,0.37192,0.46154,0.08962000000000003
mbe_130,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.894344,0.009425161596021176,0.88052,0.9091000000000001,0.02858000000000016
mbe_130,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.8743460000000001,0.019951828766083386,0.8441599999999999,0.9091000000000001,0.06494000000000022
mbe_130,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.842818,0.03104104014580264,0.7818400000000001,0.89092,0.10907999999999995
mbe_130,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.82637,0.031137494725455604,0.7818400000000001,0.87274,0.09089999999999987
mbe_130,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.82637,0.031137494725455604,0.7818400000000001,0.87274,0.09089999999999987
mbe_130,Llama-4-Scout-17B-16E-Instruct,0.7,0.8206280000000001,0.02497347606294861,0.77736,0.8624600000000001,0.08510000000000006
mbe_130,Llama-4-Scout-17B-16E-Instruct,0.75,0.8182740000000001,0.030090320407437077,0.7538199999999999,0.8624600000000001,0.10864000000000018
mbe_130,Llama-4-Scout-17B-16E-Instruct,0.8,0.782006,0.03368246764515134,0.71504,0.8266600000000001,0.11162000000000005
mbe_130,Llama-4-Scout-17B-16E-Instruct,0.85,0.687882,0.0653907934056639,0.55998,0.76928,0.20929999999999993
mbe_130,Llama-4-Scout-17B-16E-Instruct,0.9,0.687882,0.0653907934056639,0.55998,0.76928,0.20929999999999993
mbe_130,claude-haiku-4-5,0.7,0.659802,0.02183266350117537,0.62802,0.69314,0.06511999999999996
mbe_130,claude-haiku-4-5,0.75,0.632064,0.03144232080775491,0.59602,0.68186,0.08584000000000003
mbe_130,claude-haiku-4-5,0.8,0.565018,0.0377400859093411,0.48574,0.61132,0.12557999999999997
mbe_130,claude-haiku-4-5,0.85,0.489914,0.04363512148105777,0.42169999999999996,0.5780000000000001,0.1563000000000001
mbe_130,claude-haiku-4-5,0.9,0.370604,0.05751631405281655,0.27296,0.48642,0.21346000000000004
mbe_130,gemini-3.1-flash-lite,0.7,0.92241,0.03234738285824339,0.87314,0.95896,0.08582000000000001
mbe_130,gemini-3.1-flash-lite,0.75,0.8739420000000001,0.03487387108487446,0.8042,0.92634,0.12214000000000003
mbe_130,gemini-3.1-flash-lite,0.8,0.8465339999999999,0.027554573002195725,0.7842,0.87462,0.09041999999999994
mbe_130,gemini-3.1-flash-lite,0.85,0.801154,0.034172048421675476,0.74208,0.85208,0.10999999999999999
mbe_130,gemini-3.1-flash-lite,0.9,0.608294,0.0515199500086024,0.5512,0.71578,0.16457999999999995
mbe_130,gpt-5-mini,0.7,0.7765000000000001,0.017041791768081963,0.7494400000000001,0.8102,0.060759999999999925
mbe_130,gpt-5-mini,0.75,0.7765000000000001,0.017041791768081963,0.7494400000000001,0.8102,0.060759999999999925
mbe_130,gpt-5-mini,0.8,0.758492,0.034212307337175236,0.69368,0.8102,0.11652000000000007
mbe_130,gpt-5-mini,0.85,0.627598,0.06545110028784,0.54948,0.7490600000000001,0.1995800000000001
mbe_130,gpt-5-mini,0.9,0.38385800000000003,0.06483341830328623,0.30316,0.52778,0.22462000000000004
mbe_131,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.6710079999999999,0.05094915478526933,0.591,0.74114,0.15014000000000005
mbe_131,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.5443819999999999,0.02877005302586545,0.50908,0.5918599999999999,0.08277999999999996
mbe_131,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.51078,0.0325167936098667,0.44501999999999997,0.55282,0.1078
mbe_131,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.45673199999999997,0.051082450302319,0.38876,0.5454600000000001,0.15670000000000006
mbe_131,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.42937000000000003,0.0569124889633198,0.36882000000000004,0.52726,0.15843999999999991
mbe_131,Llama-4-Scout-17B-16E-Instruct,0.7,0.70953,0.027033748866514593,0.66594,0.7538400000000001,0.08790000000000009
mbe_131,Llama-4-Scout-17B-16E-Instruct,0.75,0.70953,0.027033748866514593,0.66594,0.7538400000000001,0.08790000000000009
mbe_131,Llama-4-Scout-17B-16E-Instruct,0.8,0.70953,0.027033748866514593,0.66594,0.7538400000000001,0.08790000000000009
mbe_131,Llama-4-Scout-17B-16E-Instruct,0.85,0.70953,0.027033748866514593,0.66594,0.7538400000000001,0.08790000000000009
mbe_131,Llama-4-Scout-17B-16E-Instruct,0.9,0.45043799999999995,0.03168629770456343,0.41997999999999996,0.50096,0.08098
mbe_131,claude-haiku-4-5,0.7,0.69216,0.017476668891855646,0.6546000000000001,0.71166,0.05705999999999989
mbe_131,claude-haiku-4-5,0.75,0.689022,0.021905872272064402,0.63922,0.71166,0.07243999999999995
mbe_131,claude-haiku-4-5,0.8,0.577718,0.01800261573586833,0.5452999999999999,0.5992,0.05390000000000006
mbe_131,claude-haiku-4-5,0.85,0.548994,0.01889268182833411,0.5154,0.5766399999999999,0.06123999999999996
mbe_131,claude-haiku-4-5,0.9,0.5155339999999999,0.03938646473656203,0.43873999999999996,0.56182,0.12308000000000002
mbe_131,gemini-3.1-flash-lite,0.7,0.81088,0.043319645017525735,0.75786,0.8779,0.12004000000000004
mbe_131,gemini-3.1-flash-lite,0.75,0.8006679999999999,0.03767286816205469,0.75786,0.8652599999999999,0.10739999999999994
mbe_131,gemini-3.1-flash-lite,0.8,0.794456,0.03642687140010793,0.75112,0.85684,0.10572000000000004
mbe_131,gemini-3.1-flash-lite,0.85,0.765706,0.03587276286481923,0.7089000000000001,0.81684,0.10793999999999992
mbe_131,gemini-3.1-flash-lite,0.9,0.75339,0.032703917876065615,0.7089000000000001,0.80314,0.09423999999999988
mbe_131,gpt-5-mini,0.7,0.523288,0.0105602533639639,0.50622,0.54338,0.03715999999999997
mbe_131,gpt-5-mini,0.75,0.523288,0.0105602533639639,0.50622,0.54338,0.03715999999999997
mbe_131,gpt-5-mini,0.8,0.5207080000000001,0.011362606117338475,0.50622,0.54338,0.03715999999999997
mbe_131,gpt-5-mini,0.85,0.5142979999999999,0.009591442713863932,0.49332000000000004,0.52538,0.03205999999999992
mbe_131,gpt-5-mini,0.9,0.373492,0.043986040411829644,0.3097,0.4516,0.14190000000000003
mbe_132,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.741858,0.03511454962769075,0.69526,0.7976,0.10233999999999999
mbe_132,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.73098,0.029471904511849188,0.69526,0.77856,0.08330000000000004
mbe_132,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.711366,0.028868905301956557,0.67572,0.76,0.08428000000000002
mbe_132,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.696034,0.03181846012057225,0.65072,0.75,0.09928000000000003
mbe_132,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6057300000000001,0.05704089546593358,0.51522,0.7071400000000001,0.1919200000000001
mbe_132,Llama-4-Scout-17B-16E-Instruct,0.7,0.5676680000000001,0.06546014034000637,0.4286,0.64632,0.21772000000000002
mbe_132,Llama-4-Scout-17B-16E-Instruct,0.75,0.458004,0.04625128063091874,0.40422,0.54452,0.14029999999999998
mbe_132,Llama-4-Scout-17B-16E-Instruct,0.8,0.454004,0.05158654932355053,0.38422,0.54452,0.1603
mbe_132,Llama-4-Scout-17B-16E-Instruct,0.85,0.42553799999999997,0.04096430581751763,0.36928,0.50442,0.13513999999999998
mbe_132,Llama-4-Scout-17B-16E-Instruct,0.9,0.421728,0.03399070095057043,0.36928,0.46631999999999996,0.09703999999999996
mbe_132,claude-haiku-4-5,0.7,0.764164,0.044542602628145696,0.7080599999999999,0.8333,0.12524000000000013
mbe_132,claude-haiku-4-5,0.75,0.752286,0.04848186102955299,0.69068,0.8333,0.14262000000000008
mbe_132,claude-haiku-4-5,0.8,0.725026,0.048170540605459534,0.6725,0.79998,0.12748000000000004
mbe_132,claude-haiku-4-5,0.85,0.692558,0.056239165830703174,0.58696,0.77318,0.18621999999999994
mbe_132,claude-haiku-4-5,0.9,0.479348,0.16218445553682936,0.19082,0.7183999999999999,0.5275799999999999
mbe_132,gemini-3.1-flash-lite,0.7,0.89538,0.025201289208645214,0.8647,0.9277799999999999,0.06307999999999991
mbe_132,gemini-3.1-flash-lite,0.75,0.7728200000000001,0.07123797114835133,0.6873,0.9029400000000001,0.21564000000000005
mbe_132,gemini-3.1-flash-lite,0.8,0.715958,0.06891307145801717,0.60896,0.82452,0.21556000000000008
mbe_132,gemini-3.1-flash-lite,0.85,0.6650419999999999,0.05102815384123207,0.5854199999999999,0.75392,0.1685000000000001
mbe_132,gemini-3.1-flash-lite,0.9,0.65769,0.05040527331319393,0.5854199999999999,0.75392,0.1685000000000001
mbe_132,gpt-5-mini,0.7,0.793744,0.016388748986220197,0.76208,0.81142,0.04934000000000005
mbe_132,gpt-5-mini,0.75,0.78784,0.021418805859441472,0.74208,0.81142,0.06934000000000007
mbe_132,gpt-5-mini,0.8,0.7659360000000001,0.03129435561460458,0.71472,0.8102,0.09548000000000001
mbe_132,gpt-5-mini,0.85,0.646388,0.03301371459122879,0.61238,0.71428,0.10189999999999999
mbe_132,gpt-5-mini,0.9,0.452374,0.0394720931517164,0.41054,0.50156,0.09101999999999999
mbe_133,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.7409079999999999,0.05688342715101157,0.6348,0.82362,0.18882
mbe_133,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.689762,0.06514312478432903,0.56108,0.8000999999999999,0.2390199999999999
mbe_133,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.6644859999999999,0.06342930626558463,0.56108,0.77152,0.21043999999999996
mbe_133,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.63766,0.062045893408741316,0.53608,0.72448,0.1884
mbe_133,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.63766,0.062045893408741316,0.53608,0.72448,0.1884
mbe_133,Llama-4-Scout-17B-16E-Instruct,0.7,0.6055539999999999,0.04879060296591732,0.55738,0.6948000000000001,0.1374200000000001
mbe_133,Llama-4-Scout-17B-16E-Instruct,0.75,0.60022,0.040089598540158936,0.55738,0.69094,0.13356
mbe_133,Llama-4-Scout-17B-16E-Instruct,0.8,0.5975539999999999,0.03377552177407646,0.55738,0.66428,0.1069
mbe_133,Llama-4-Scout-17B-16E-Instruct,0.85,0.591622,0.02395493815943222,0.55738,0.63572,0.07833999999999997
mbe_133,Llama-4-Scout-17B-16E-Instruct,0.9,0.5862879999999999,0.024513749792491737,0.55738,0.63572,0.07833999999999997
mbe_133,claude-haiku-4-5,0.7,0.566232,0.014272058794099103,0.5413399999999999,0.5882,0.04686000000000001
mbe_133,claude-haiku-4-5,0.75,0.517792,0.03564088688259282,0.47058,0.57966,0.10907999999999995
mbe_133,claude-haiku-4-5,0.8,0.479866,0.043865751814168435,0.40442,0.55614,0.15171999999999997
mbe_133,claude-haiku-4-5,0.85,0.427742,0.04468488330023428,0.36469999999999997,0.5091,0.14440000000000003
mbe_133,claude-haiku-4-5,0.9,0.35316000000000003,0.06602084721257874,0.24706,0.46204,0.21498
mbe_133,gemini-3.1-flash-lite,0.7,0.8112640000000001,0.028352142462646827,0.7689,0.85,0.08109999999999995
mbe_133,gemini-3.1-flash-lite,0.75,0.772374,0.017201578868102613,0.7489,0.80168,0.05277999999999994
mbe_133,gemini-3.1-flash-lite,0.8,0.714998,0.025805788239592033,0.66984,0.75404,0.08420000000000005
mbe_133,gemini-3.1-flash-lite,0.85,0.6617379999999999,0.0330829361185222,0.60858,0.71078,0.10219999999999996
mbe_133,gemini-3.1-flash-lite,0.9,0.439708,0.06062973322645509,0.3685,0.53452,0.16602
mbe_133,gpt-5-mini,0.7,0.5641,0.009865918890582663,0.5515800000000001,0.57944,0.027859999999999885
mbe_133,gpt-5-mini,0.75,0.56285,0.011093803074990452,0.54796,0.57944,0.03147999999999995
mbe_133,gpt-5-mini,0.8,0.54715,0.017253720371753697,0.526,0.57114,0.04513999999999996
mbe_133,gpt-5-mini,0.85,0.476954,0.021847261816733236,0.44172,0.51268,0.07096000000000002
mbe_133,gpt-5-mini,0.9,0.289468,0.03739224423445174,0.23398,0.3557,0.12172000000000002
mbe_136,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.8357319999999999,0.023329441961226178,0.79046,0.8571,0.06663999999999992
mbe_136,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.832874,0.03022369938383526,0.76188,0.8571,0.09521999999999997
mbe_136,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.832874,0.03022369938383526,0.76188,0.8571,0.09521999999999997
mbe_136,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.832874,0.03022369938383526,0.76188,0.8571,0.09521999999999997
mbe_136,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.587056,0.034653085544836794,0.52856,0.64764,0.11907999999999996
mbe_136,Llama-4-Scout-17B-16E-Instruct,0.7,0.6562020000000001,0.03664397170370893,0.6133200000000001,0.73144,0.11811999999999989
mbe_136,Llama-4-Scout-17B-16E-Instruct,0.75,0.6508459999999999,0.038288681298205535,0.5883200000000001,0.73144,0.14311999999999991
mbe_136,Llama-4-Scout-17B-16E-Instruct,0.8,0.6508459999999999,0.038288681298205535,0.5883200000000001,0.73144,0.14311999999999991
mbe_136,Llama-4-Scout-17B-16E-Instruct,0.85,0.6508459999999999,0.038288681298205535,0.5883200000000001,0.73144,0.14311999999999991
mbe_136,Llama-4-Scout-17B-16E-Instruct,0.9,0.516476,0.044229880096302944,0.43499999999999994,0.59618,0.1611800000000001
mbe_136,claude-haiku-4-5,0.7,0.75166,0.04893939471995496,0.65334,0.8150600000000001,0.16172000000000009
mbe_136,claude-haiku-4-5,0.75,0.7186920000000001,0.06559265690608973,0.59428,0.7778400000000001,0.18356000000000006
mbe_136,claude-haiku-4-5,0.8,0.669266,0.08732781969872677,0.49524,0.7578400000000001,0.26260000000000006
mbe_136,claude-haiku-4-5,0.85,0.66536,0.09127009148675154,0.49524,0.7578400000000001,0.26260000000000006
mbe_136,claude-haiku-4-5,0.9,0.25998,0.10421220487277125,0.0981,0.41714,0.31904
mbe_136,gemini-3.1-flash-lite,0.7,0.923438,0.030406229551780288,0.8783799999999999,0.95896,0.0805800000000001
mbe_136,gemini-3.1-flash-lite,0.75,0.9175319999999999,0.03268030354816185,0.8783799999999999,0.95896,0.0805800000000001
mbe_136,gemini-3.1-flash-lite,0.8,0.858822,0.04629743880605062,0.81288,0.95896,0.14608
mbe_136,gemini-3.1-flash-lite,0.85,0.822982,0.057029519412708056,0.7151,0.9379,0.2228
mbe_136,gemini-3.1-flash-lite,0.9,0.669188,0.062116880654313464,0.6027,0.81472,0.21202
mbe_136,gpt-5-mini,0.7,0.900552,0.029843214304092657,0.85118,0.94664,0.09545999999999999
mbe_136,gpt-5-mini,0.75,0.837064,0.031723590661279874,0.78832,0.89308,0.10475999999999996
mbe_136,gpt-5-mini,0.8,0.6980500000000001,0.05589231889187559,0.6049800000000001,0.78834,0.18335999999999997
mbe_136,gpt-5-mini,0.85,0.526574,0.07771996972035783,0.42168,0.6833400000000001,0.26166000000000006
mbe_136,gpt-5-mini,0.9,0.3525,0.061374420295972405,0.25332,0.44668,0.19336000000000003
mbe_137,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.781524,0.030936047007406185,0.73568,0.84192,0.10624
mbe_137,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.66752,0.04459108730078991,0.60244,0.73568,0.13324000000000003
mbe_137,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.576762,0.04416660020120785,0.51142,0.66028,0.14886
mbe_137,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.43814400000000003,0.06857682783240675,0.35412,0.54742,0.19330000000000003
mbe_137,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.38363,0.0566849948791075,0.30708,0.49192,0.18484
mbe_137,Llama-4-Scout-17B-16E-Instruct,0.7,0.7099599999999999,0.04396136788893931,0.64266,0.8058,0.16313999999999995
mbe_137,Llama-4-Scout-17B-16E-Instruct,0.75,0.593884,0.03818571204579594,0.53762,0.6518200000000001,0.11420000000000008
mbe_137,Llama-4-Scout-17B-16E-Instruct,0.8,0.5487040000000001,0.037750610649954296,0.49173999999999995,0.6039,0.11216000000000004
mbe_137,Llama-4-Scout-17B-16E-Instruct,0.85,0.47229599999999994,0.0574779623855961,0.36058,0.55816,0.19757999999999998
mbe_137,Llama-4-Scout-17B-16E-Instruct,0.9,0.407376,0.08341947164115153,0.27476,0.5124,0.23763999999999996
mbe_137,claude-haiku-4-5,0.7,0.69584,0.055541508001773834,0.61052,0.7775399999999999,0.16701999999999995
mbe_137,claude-haiku-4-5,0.75,0.5699479999999999,0.08889970588627757,0.40452000000000005,0.6794399999999999,0.2749199999999999
mbe_137,claude-haiku-4-5,0.8,0.535582,0.08788036233678395,0.38452000000000003,0.65944,0.27492
mbe_137,claude-haiku-4-5,0.85,0.503028,0.10073626388854322,0.32548,0.65944,0.33396000000000003
mbe_137,claude-haiku-4-5,0.9,0.45244599999999996,0.1063243620248906,0.32548,0.6204,0.29491999999999996
mbe_137,gemini-3.1-flash-lite,0.7,0.911562,0.02169591963685546,0.8631599999999999,0.9473800000000001,0.08422000000000018
mbe_137,gemini-3.1-flash-lite,0.75,0.842066,0.04192704568652555,0.7789200000000001,0.9051600000000001,0.12624000000000002
mbe_137,gemini-3.1-flash-lite,0.8,0.814228,0.03833701454788105,0.7789200000000001,0.8840999999999999,0.10517999999999983
mbe_137,gemini-3.1-flash-lite,0.85,0.7908280000000001,0.03608498019336519,0.75206,0.8596600000000001,0.10760000000000014
mbe_137,gemini-3.1-flash-lite,0.9,0.6900839999999999,0.06623882902883407,0.5812999999999999,0.81638,0.23508000000000007
mbe_137,gpt-5-mini,0.7,0.558406,0.009308218829495717,0.55024,0.5714,0.021160000000000068
mbe_137,gpt-5-mini,0.75,0.558406,0.009308218829495717,0.55024,0.5714,0.021160000000000068
mbe_137,gpt-5-mini,0.8,0.541256,0.013576063248723175,0.52114,0.5568799999999999,0.03573999999999988
mbe_137,gpt-5-mini,0.85,0.41342999999999996,0.03581192880095184,0.36346,0.46456,0.10109999999999997
mbe_137,gpt-5-mini,0.9,0.22469,0.042293687734959,0.14443999999999999,0.27512,0.13068
mbe_138,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.52805,0.015587263319062041,0.5105000000000001,0.5564,0.04589999999999994
mbe_138,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.52805,0.015587263319062041,0.5105000000000001,0.5564,0.04589999999999994
mbe_138,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.52805,0.015587263319062041,0.5105000000000001,0.5564,0.04589999999999994
mbe_138,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.454252,0.06114407262995963,0.33727999999999997,0.5200199999999999,0.18273999999999996
mbe_138,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.446976,0.06512070556538324,0.33727999999999997,0.5200199999999999,0.18273999999999996
mbe_138,Llama-4-Scout-17B-16E-Instruct,0.7,0.5833440000000001,0.055498798225226846,0.48682,0.68044,0.19362000000000007
mbe_138,Llama-4-Scout-17B-16E-Instruct,0.75,0.455906,0.03410416338220308,0.38182,0.48148,0.09966000000000003
mbe_138,Llama-4-Scout-17B-16E-Instruct,0.8,0.26816,0.07732484608599116,0.1701,0.39194,0.22184
mbe_138,Llama-4-Scout-17B-16E-Instruct,0.85,0.063412,0.06546827981719255,0.0,0.15204,0.15204
mbe_138,Llama-4-Scout-17B-16E-Instruct,0.9,0.0061519999999999995,0.012969554776903912,0.0,0.03076,0.03076
mbe_138,claude-haiku-4-5,0.7,0.6600119999999999,0.026419390522030496,0.6203000000000001,0.6957,0.07539999999999991
mbe_138,claude-haiku-4-5,0.75,0.620146,0.0423949379053679,0.53914,0.6782999999999999,0.13915999999999995
mbe_138,claude-haiku-4-5,0.8,0.581944,0.049834199591133096,0.49928,0.6609,0.16162000000000004
mbe_138,claude-haiku-4-5,0.85,0.49902199999999997,0.06035496588240829,0.43041999999999997,0.5913,0.16088000000000008
mbe_138,claude-haiku-4-5,0.9,0.474674,0.06319699222800615,0.3826,0.5565200000000001,0.17392000000000013
mbe_138,gemini-3.1-flash-lite,0.7,0.917184,0.009924424640473859,0.9064,0.93498,0.02858000000000005
mbe_138,gemini-3.1-flash-lite,0.75,0.879618,0.033465333904405224,0.83332,0.9295,0.09618000000000004
mbe_138,gemini-3.1-flash-lite,0.8,0.790038,0.059478270504632356,0.70284,0.9009199999999999,0.19807999999999992
mbe_138,gemini-3.1-flash-lite,0.85,0.697072,0.04648222427265432,0.62286,0.75452,0.13166
mbe_138,gemini-3.1-flash-lite,0.9,0.44260200000000005,0.07151472852186153,0.34002,0.57832,0.23829999999999996
mbe_138,gpt-5-mini,0.7,0.552068,0.013676679909003295,0.52908,0.5706800000000001,0.04160000000000008
mbe_138,gpt-5-mini,0.75,0.5477839999999999,0.01303492334717267,0.52908,0.5706800000000001,0.04160000000000008
mbe_138,gpt-5-mini,0.8,0.507256,0.02822357218118688,0.46006,0.54654,0.08648
mbe_138,gpt-5-mini,0.85,0.417764,0.058491220841725956,0.28852,0.5037,0.21518000000000004
mbe_138,gpt-5-mini,0.9,0.21303,0.07206285975143893,0.07096,0.28806000000000004,0.21710000000000004
mbe_139,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.8641540000000001,0.03499987434898082,0.81904,0.9143000000000001,0.09526000000000012
mbe_139,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.808718,0.04552185550797433,0.74288,0.8762000000000001,0.1333200000000001
mbe_139,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.770418,0.06757104471920239,0.66666,0.8761800000000001,0.20952000000000004
mbe_139,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.6766880000000001,0.07809641346153838,0.5524,0.78094,0.22853999999999997
mbe_139,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6214500000000001,0.09870137103629535,0.47620000000000007,0.78094,0.3047399999999999
mbe_139,Llama-4-Scout-17B-16E-Instruct,0.7,0.6700919999999999,0.04478492424912651,0.61832,0.7676999999999999,0.14937999999999996
mbe_139,Llama-4-Scout-17B-16E-Instruct,0.75,0.6700919999999999,0.04478492424912651,0.61832,0.7676999999999999,0.14937999999999996
mbe_139,Llama-4-Scout-17B-16E-Instruct,0.8,0.6700919999999999,0.04478492424912651,0.61832,0.7676999999999999,0.14937999999999996
mbe_139,Llama-4-Scout-17B-16E-Instruct,0.85,0.6664559999999999,0.04637103578743955,0.61832,0.7676999999999999,0.14937999999999996
mbe_139,Llama-4-Scout-17B-16E-Instruct,0.9,0.626026,0.08671517619322597,0.44776,0.72626,0.2785
mbe_139,claude-haiku-4-5,0.7,0.6908540000000001,0.018155019018319864,0.66668,0.7162200000000001,0.04954000000000003
mbe_139,claude-haiku-4-5,0.75,0.681968,0.019097346412525484,0.65186,0.71166,0.059799999999999964
mbe_139,claude-haiku-4-5,0.8,0.6489199999999999,0.027426266404468696,0.60742,0.68206,0.07464000000000004
mbe_139,claude-haiku-4-5,0.85,0.6159239999999999,0.034032219766307055,0.56696,0.6672399999999999,0.10027999999999992
mbe_139,claude-haiku-4-5,0.9,0.593358,0.042437037753987154,0.53334,0.65186,0.11851999999999996
mbe_139,gemini-3.1-flash-lite,0.7,0.815902,0.054978660466281505,0.68736,0.8852599999999999,0.19789999999999996
mbe_139,gemini-3.1-flash-lite,0.75,0.754884,0.06357558147590943,0.62632,0.8473599999999999,0.2210399999999999
mbe_139,gemini-3.1-flash-lite,0.8,0.748672,0.07025103507343425,0.62632,0.8473599999999999,0.2210399999999999
mbe_139,gemini-3.1-flash-lite,0.85,0.692164,0.07807962761750908,0.55054,0.82736,0.27681999999999995
mbe_139,gemini-3.1-flash-lite,0.9,0.686124,0.08145611049993594,0.53054,0.82736,0.29682
mbe_139,gpt-5-mini,0.7,0.7856080000000001,0.021281508300765622,0.76208,0.82284,0.060760000000000036
mbe_139,gpt-5-mini,0.75,0.783704,0.018210492213739514,0.76208,0.81142,0.04934000000000005
mbe_139,gpt-5-mini,0.8,0.7493920000000001,0.029255299538905984,0.69368,0.7838,0.09012000000000009
mbe_139,gpt-5-mini,0.85,0.672728,0.049744569954920714,0.54948,0.73246,0.18298000000000003
mbe_139,gpt-5-mini,0.9,0.419864,0.07137418070360675,0.2842,0.51428,0.23007999999999995
mbe_14,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.921832,0.026822234889070012,0.8689,0.95296,0.08406000000000002
mbe_14,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.8896740000000001,0.03555341902608596,0.8218399999999999,0.9307400000000001,0.10890000000000022
mbe_14,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.8805060000000001,0.043920845013121844,0.7983,0.9307400000000001,0.1324400000000001
mbe_14,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.826806,0.0493322018338709,0.7272399999999999,0.90572,0.17848000000000008
mbe_14,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.716428,0.04291122950671278,0.6591199999999999,0.79608,0.13696000000000008
mbe_14,Llama-4-Scout-17B-16E-Instruct,0.7,0.741868,0.11203105053709198,0.47142,0.83428,0.36286
mbe_14,Llama-4-Scout-17B-16E-Instruct,0.75,0.741868,0.11203105053709198,0.47142,0.83428,0.36286
mbe_14,Llama-4-Scout-17B-16E-Instruct,0.8,0.7022280000000001,0.11816969086868256,0.41786,0.81802,0.40015999999999996
mbe_14,Llama-4-Scout-17B-16E-Instruct,0.85,0.605294,0.13800807159969544,0.33928,0.81802,0.47873999999999994
mbe_14,Llama-4-Scout-17B-16E-Instruct,0.9,0.458546,0.1983874035091722,0.17831999999999998,0.81802,0.6396999999999999
mbe_14,claude-haiku-4-5,0.7,0.763136,0.02240831750340332,0.72492,0.79564,0.07072
mbe_14,claude-haiku-4-5,0.75,0.737338,0.02630215783289779,0.6715,0.76502,0.09352000000000005
mbe_14,claude-haiku-4-5,0.8,0.69595,0.025767497614889463,0.65482,0.75324,0.09842000000000006
mbe_14,claude-haiku-4-5,0.85,0.626762,0.051025297821549034,0.50264,0.6775599999999999,0.17491999999999996
mbe_14,claude-haiku-4-5,0.9,0.5786939999999999,0.08469389853400827,0.38380000000000003,0.66392,0.2801199999999999
mbe_14,gemini-3.1-flash-lite,0.7,0.894584,0.04019964156833024,0.8327,0.95426,0.12156
